#---------+
#  HANOI  |
#---------+
#
#+--------+-----------------------------+
#|        |           hanoi           |
#| Taille | Opérations     Comparaisons |
#+ -------+--------------+--------------+
       1              1               0  
       2              3               0  
       3              7               0  
       4             15               0  
       5             31               0  
       6             63               0  
       7            127               0  
       8            255               0  
       9            511               0  
      10           1023               0  
      11           2047               0  
      12           4095               0  
      13           8191               0  
      14          16383               0  
      15          32767               0  
      16          65535               0  
      17         131071               0  
      18         262143               0  
      19         524287               0  
      20        1048575               0  
#+ -------+--------------+--------------+--------------+--------------+--------------+--------------+
